item_id,pedido_id,sku,quantidade,preco_unitario,subtotal
IT00004175,PED00001722,SKU013,2,10.78,21.55
IT00004176,PED00001722,SKU009,2,20.25,40.5
IT00004177,PED00001722,SKU001,1,6.73,6.73
IT00004178,PED00001722,SKU005,2,8.85,17.7
IT00004179,PED00001723,SKU005,3,8.36,25.07
IT00004180,PED00001723,SKU001,1,6.65,6.65
IT00004181,PED00001724,SKU002,2,4.12,8.25
IT00004182,PED00001724,SKU001,3,6.8,20.41
IT00004183,PED00001725,SKU012,1,11.5,11.5
IT00004184,PED00001725,SKU004,3,7.61,22.83
IT00004185,PED00001725,SKU013,12,11.37,136.5
IT00004186,PED00001725,SKU006,2,9.95,19.9
IT00004187,PED00001726,SKU005,2,8.42,16.84
IT00004188,PED00001726,SKU006,3,10.07,30.22
IT00004189,PED00001726,SKU010,2,15.3,30.61
IT00004190,PED00001726,SKU002,1,4.13,4.13
IT00004191,PED00001727,SKU007,1,12.36,12.36
IT00004192,PED00001727,SKU008,1,19.07,19.07
IT00004193,PED00001728,SKU002,6,4.17,25.03
IT00004194,PED00001728,SKU013,6,11.27,67.65
IT00004195,PED00001728,SKU014,6,7.26,43.55
IT00004196,PED00001729,SKU003,1,3.89,3.89
IT00004197,PED00001729,SKU006,2,9.84,19.69
IT00004198,PED00001729,SKU008,2,19.1,38.21
IT00004199,PED00001730,SKU007,12,12.83,153.9
IT00004200,PED00001730,SKU005,1,8.81,8.81
IT00004201,PED00001731,SKU002,6,4.27,25.6
IT00004202,PED00001731,SKU003,1,3.91,3.91
IT00004203,PED00001731,SKU004,2,7.92,15.83
IT00004204,PED00001732,SKU003,3,3.85,11.55
IT00004205,PED00001732,SKU015,2,6.98,13.96
IT00004206,PED00001732,SKU004,1,8.29,8.29
IT00004207,PED00001733,SKU010,6,15.42,92.49
IT00004208,PED00001733,SKU003,2,3.85,7.7
IT00004209,PED00001733,SKU015,1,6.83,6.83
IT00004210,PED00001734,SKU006,3,10.36,31.08
IT00004211,PED00001735,SKU010,2,15.19,30.39
IT00004212,PED00001735,SKU001,3,6.76,20.27
IT00004213,PED00001736,SKU011,6,16.97,101.79
IT00004214,PED00001736,SKU006,2,10.3,20.59
IT00004215,PED00001736,SKU011,1,16.99,16.99
IT00004216,PED00001736,SKU005,1,8.89,8.89
IT00004217,PED00001737,SKU011,1,16.94,16.94
IT00004218,PED00001737,SKU014,2,7.55,15.1
IT00004219,PED00001738,SKU009,1,20.15,20.15
IT00004220,PED00001738,SKU012,6,12.19,73.12
IT00004221,PED00001738,SKU008,6,19.29,115.71
IT00004222,PED00001738,SKU010,12,14.7,176.37
IT00004223,PED00001739,SKU002,2,4.21,8.42
IT00004224,PED00001739,SKU014,1,7.35,7.35
IT00004225,PED00001739,SKU001,2,6.8,13.59
IT00004226,PED00001740,SKU015,3,7.15,21.44
IT00004227,PED00001741,SKU004,3,7.9,23.7
IT00004228,PED00001742,SKU013,1,10.56,10.56
IT00004229,PED00001742,SKU002,3,4.39,13.18
IT00004230,PED00001743,SKU013,1,11.03,11.03
IT00004231,PED00001743,SKU003,1,3.87,3.87
IT00004232,PED00001743,SKU004,1,7.61,7.61
IT00004233,PED00001744,SKU006,2,10.09,20.19
IT00004234,PED00001744,SKU001,6,6.27,37.63
IT00004235,PED00001744,SKU001,2,6.48,12.96
IT00004236,PED00001745,SKU013,1,10.96,10.96
IT00004237,PED00001745,SKU004,6,7.98,47.86
IT00004238,PED00001746,SKU003,1,3.67,3.67
IT00004239,PED00001747,SKU011,1,16.1,16.1
IT00004240,PED00001747,SKU006,1,10.34,10.34
IT00004241,PED00001748,SKU009,3,20.24,60.73
IT00004242,PED00001748,SKU015,3,6.72,20.15
IT00004243,PED00001749,SKU001,2,6.63,13.25
IT00004244,PED00001749,SKU014,1,7.55,7.55
IT00004245,PED00001750,SKU008,2,18.59,37.18
IT00004246,PED00001751,SKU011,1,15.74,15.74
IT00004247,PED00001751,SKU004,2,7.67,15.34
IT00004248,PED00001751,SKU005,3,8.46,25.39
IT00004249,PED00001751,SKU010,2,14.4,28.8
IT00004250,PED00001751,SKU002,2,4.3,8.59
IT00004251,PED00001752,SKU010,6,15.32,91.93
IT00004252,PED00001752,SKU010,1,14.16,14.16
IT00004253,PED00001752,SKU006,1,9.88,9.88
IT00004254,PED00001753,SKU008,3,18.3,54.9
IT00004255,PED00001753,SKU013,1,10.67,10.67
IT00004256,PED00001753,SKU009,1,20.37,20.37
IT00004257,PED00001754,SKU009,6,20.39,122.35
IT00004258,PED00001754,SKU001,12,6.81,81.75
IT00004259,PED00001754,SKU003,2,3.83,7.66
IT00004260,PED00001755,SKU007,1,12.99,12.99
IT00004261,PED00001755,SKU014,3,7.14,21.42
IT00004262,PED00001756,SKU012,1,11.89,11.89
IT00004263,PED00001756,SKU015,2,6.56,13.13
IT00004264,PED00001756,SKU001,6,6.63,39.78
IT00004265,PED00001757,SKU010,2,15.53,31.06
IT00004266,PED00001757,SKU009,1,19.7,19.7
IT00004267,PED00001758,SKU012,3,11.75,35.26
IT00004268,PED00001758,SKU002,2,3.99,7.98
IT00004269,PED00001758,SKU004,6,7.56,45.38
IT00004270,PED00001759,SKU012,6,12.07,72.41
IT00004271,PED00001759,SKU007,1,12.86,12.86
IT00004272,PED00001760,SKU013,12,10.5,126.01
IT00004273,PED00001761,SKU010,2,14.54,29.09
IT00004274,PED00001762,SKU014,6,7.4,44.4
IT00004275,PED00001762,SKU001,2,6.6,13.19
IT00004276,PED00001763,SKU012,2,11.76,23.51
IT00004277,PED00001763,SKU012,1,12.39,12.39
IT00004278,PED00001763,SKU007,1,12.32,12.32
IT00004279,PED00001764,SKU006,1,9.58,9.58
IT00004280,PED00001764,SKU006,1,9.75,9.75
IT00004281,PED00001764,SKU005,2,8.21,16.43
IT00004282,PED00001765,SKU006,6,10.19,61.13
IT00004283,PED00001765,SKU008,1,18.83,18.83
IT00004284,PED00001765,SKU012,3,12.33,36.99
IT00004285,PED00001765,SKU006,3,10.26,30.79
IT00004286,PED00001766,SKU011,3,16.69,50.07
IT00004287,PED00001767,SKU008,1,19.73,19.73
IT00004288,PED00001767,SKU013,3,10.75,32.26
IT00004289,PED00001767,SKU015,6,6.68,40.11
IT00004290,PED00001768,SKU011,3,16.3,48.9
IT00004291,PED00001768,SKU002,3,4.37,13.1
IT00004292,PED00001768,SKU013,6,11.27,67.61
IT00004293,PED00001769,SKU012,2,11.91,23.82
IT00004294,PED00001769,SKU005,1,8.6,8.6
IT00004295,PED00001770,SKU005,1,8.1,8.1
IT00004296,PED00001770,SKU010,2,14.81,29.61
IT00004297,PED00001771,SKU012,12,12.39,148.67
IT00004298,PED00001772,SKU012,1,11.57,11.57
IT00004299,PED00001772,SKU003,1,3.75,3.75
IT00004300,PED00001772,SKU010,2,14.9,29.8
IT00004301,PED00001773,SKU001,6,6.27,37.63
IT00004302,PED00001773,SKU014,2,7.24,14.48
IT00004303,PED00001773,SKU010,12,14.89,178.72
IT00004304,PED00001773,SKU015,1,6.79,6.79
IT00004305,PED00001774,SKU002,6,4.33,25.97
IT00004306,PED00001774,SKU008,12,18.44,221.25
IT00004307,PED00001774,SKU012,2,11.84,23.67
IT00004308,PED00001775,SKU008,12,19.62,235.41
IT00004309,PED00001775,SKU002,1,4.02,4.02
IT00004310,PED00001776,SKU014,2,7.81,15.63
IT00004311,PED00001776,SKU009,3,19.81,59.43
IT00004312,PED00001777,SKU005,12,8.28,99.3
IT00004313,PED00001777,SKU001,1,6.57,6.57
IT00004314,PED00001778,SKU006,3,9.47,28.41
IT00004315,PED00001778,SKU012,2,11.6,23.21
IT00004316,PED00001778,SKU015,1,6.97,6.97
IT00004317,PED00001779,SKU006,2,10.32,20.63
IT00004318,PED00001779,SKU002,12,4.16,49.94
IT00004319,PED00001779,SKU013,2,11.12,22.25
IT00004320,PED00001780,SKU001,6,6.8,40.82
IT00004321,PED00001780,SKU002,2,4.05,8.09
IT00004322,PED00001781,SKU015,6,7.05,42.29
IT00004323,PED00001782,SKU002,3,4.03,12.1
IT00004324,PED00001783,SKU013,1,10.79,10.79
IT00004325,PED00001783,SKU002,1,4.36,4.36
IT00004326,PED00001784,SKU014,1,7.52,7.52
IT00004327,PED00001784,SKU001,1,6.73,6.73
IT00004328,PED00001785,SKU001,6,6.38,38.28
IT00004329,PED00001785,SKU010,1,15.03,15.03
IT00004330,PED00001786,SKU015,1,6.66,6.66
IT00004331,PED00001786,SKU004,1,7.68,7.68
IT00004332,PED00001787,SKU001,1,6.46,6.46
IT00004333,PED00001788,SKU009,3,20.45,61.36
IT00004334,PED00001789,SKU008,2,19.53,39.05
IT00004335,PED00001789,SKU008,12,19.76,237.16
IT00004336,PED00001789,SKU001,2,6.61,13.22
IT00004337,PED00001789,SKU004,6,7.72,46.29
IT00004338,PED00001790,SKU013,6,10.85,65.09
IT00004339,PED00001791,SKU003,3,3.69,11.08
IT00004340,PED00001791,SKU011,3,15.88,47.65
IT00004341,PED00001792,SKU003,1,3.74,3.74
IT00004342,PED00001792,SKU015,2,6.97,13.94
IT00004343,PED00001792,SKU013,3,10.6,31.79
IT00004344,PED00001793,SKU009,6,19.04,114.26
IT00004345,PED00001793,SKU013,2,11.05,22.1
IT00004346,PED00001793,SKU014,1,7.78,7.78
IT00004347,PED00001793,SKU008,1,18.69,18.69
IT00004348,PED00001793,SKU013,12,10.73,128.75
IT00004349,PED00001794,SKU004,1,7.65,7.65
IT00004350,PED00001794,SKU014,1,7.64,7.64
IT00004351,PED00001794,SKU005,2,8.36,16.71
IT00004352,PED00001795,SKU010,6,15.16,90.99
IT00004353,PED00001795,SKU005,12,8.43,101.2
IT00004354,PED00001795,SKU001,2,6.19,12.38
IT00004355,PED00001795,SKU009,2,19.32,38.63
IT00004356,PED00001796,SKU008,1,19.39,19.39
IT00004357,PED00001796,SKU003,2,3.7,7.41
IT00004358,PED00001796,SKU007,2,12.32,24.65
IT00004359,PED00001796,SKU015,6,7.09,42.54
IT00004360,PED00001797,SKU007,2,12.42,24.84
IT00004361,PED00001798,SKU008,3,19.05,57.16
IT00004362,PED00001798,SKU015,1,7.22,7.22
IT00004363,PED00001798,SKU006,2,10.01,20.02
IT00004364,PED00001799,SKU011,1,15.86,0.0
IT00004365,PED00001799,SKU009,2,20.68,41.35
IT00004366,PED00001799,SKU014,1,7.18,7.18
IT00004367,PED00001800,SKU001,6,6.76,40.54
IT00004368,PED00001800,SKU013,2,11.42,22.84
IT00004369,PED00001800,SKU003,3,3.64,10.91
IT00004370,PED00001800,SKU011,1,17.12,17.12
IT00004371,PED00001801,SKU013,1,11.22,11.22
IT00004372,PED00001802,SKU001,1,6.65,6.65
IT00004373,PED00001803,SKU012,1,11.54,11.54
IT00004374,PED00001804,SKU015,1,7.05,7.05
IT00004375,PED00001804,SKU011,1,16.46,16.46
IT00004376,PED00001804,SKU006,2,9.47,18.93
IT00004377,PED00001804,SKU001,1,6.71,6.71
IT00004378,PED00001805,SKU010,1,15.6,15.6
IT00004379,PED00001805,SKU002,1,4.12,4.12
IT00004380,PED00001805,SKU012,12,11.62,139.4
IT00004381,PED00001806,SKU008,2,18.74,37.48
IT00004382,PED00001807,SKU012,3,11.9,35.71
IT00004383,PED00001808,SKU009,3,20.32,60.96
IT00004384,PED00001809,SKU010,1,14.38,14.38
IT00004385,PED00001809,SKU011,1,16.2,16.2
IT00004386,PED00001809,SKU009,3,20.29,60.87
IT00004387,PED00001810,SKU012,6,12.48,74.9
IT00004388,PED00001810,SKU015,2,6.56,13.13
IT00004389,PED00001810,SKU011,1,16.58,16.58
IT00004390,PED00001810,SKU010,1,14.33,14.33
IT00004391,PED00001810,SKU009,3,19.86,59.58
IT00004392,PED00001811,SKU013,1,10.76,10.76
IT00004393,PED00001811,SKU001,12,6.22,74.7
IT00004394,PED00001812,SKU012,6,11.85,71.11
IT00004395,PED00001813,SKU009,3,19.09,57.27
IT00004396,PED00001813,SKU014,3,7.86,23.57
IT00004397,PED00001813,SKU001,1,6.75,6.75
IT00004398,PED00001813,SKU013,2,11.28,22.56
IT00004399,PED00001813,SKU001,12,6.67,80.03
IT00004400,PED00001814,SKU010,1,15.52,15.52
IT00004401,PED00001814,SKU014,6,7.42,44.54
IT00004402,PED00001815,SKU012,3,11.93,35.78
IT00004403,PED00001815,SKU001,3,6.55,19.66
IT00004404,PED00001816,SKU001,3,6.44,19.32
IT00004405,PED00001816,SKU015,2,6.89,13.79
IT00004406,PED00001817,SKU010,3,15.41,46.22
IT00004407,PED00001817,SKU008,1,18.95,18.95
IT00004408,PED00001818,SKU014,1,7.59,7.59
IT00004409,PED00001818,SKU002,6,4.39,26.35
IT00004410,PED00001819,SKU015,1,7.05,7.05
IT00004411,PED00001819,SKU004,2,7.95,15.9
IT00004412,PED00001820,SKU009,1,19.74,19.74
IT00004413,PED00001820,SKU013,1,10.82,10.82
IT00004414,PED00001821,SKU008,1,19.64,19.64
IT00004415,PED00001821,SKU010,2,14.75,29.5
IT00004416,PED00001822,SKU006,2,9.94,19.89
IT00004417,PED00001822,SKU012,1,11.56,11.56
IT00004418,PED00001822,SKU007,6,12.35,74.09
IT00004419,PED00001823,SKU010,1,15.27,15.27
IT00004420,PED00001824,SKU007,2,12.58,25.17
IT00004421,PED00001824,SKU014,6,7.85,47.12
IT00004422,PED00001824,SKU004,2,7.58,15.15
IT00004423,PED00001824,SKU005,6,8.24,49.46
IT00004424,PED00001824,SKU015,3,6.74,20.23
IT00004425,PED00001825,SKU014,1,7.58,7.58
IT00004426,PED00001825,SKU007,3,12.43,37.3
IT00004427,PED00001825,SKU008,3,19.76,59.29
IT00004428,PED00001825,SKU009,2,20.07,40.15
IT00004429,PED00001825,SKU015,1,6.64,6.64
IT00004430,PED00001826,SKU013,6,11.38,68.29
IT00004431,PED00001826,SKU006,6,10.03,60.18
IT00004432,PED00001827,SKU006,1,9.52,9.52
IT00004433,PED00001827,SKU004,2,8.05,16.11
IT00004434,PED00001827,SKU005,6,8.72,52.29
IT00004435,PED00001827,SKU001,1,6.71,6.71
IT00004436,PED00001828,SKU015,2,7.05,14.09
IT00004437,PED00001828,SKU010,1,15.21,15.21
IT00004438,PED00001828,SKU005,6,8.58,51.48
IT00004439,PED00001828,SKU006,1,10.01,10.01
IT00004440,PED00001829,SKU006,6,9.53,57.2
IT00004441,PED00001829,SKU006,1,9.41,9.41
IT00004442,PED00001829,SKU001,1,6.8,6.8
IT00004443,PED00001830,SKU013,1,10.56,10.56
IT00004444,PED00001830,SKU006,3,10.21,30.64
IT00004445,PED00001831,SKU011,6,15.76,94.57
IT00004446,PED00001832,SKU007,12,13.21,158.48
IT00004447,PED00001832,SKU004,1,7.72,7.72
IT00004448,PED00001833,SKU014,6,7.31,43.85
IT00004449,PED00001833,SKU012,2,11.48,22.97
IT00004450,PED00001833,SKU015,6,6.93,41.57
IT00004451,PED00001833,SKU011,1,15.95,15.95
IT00004452,PED00001834,SKU003,2,3.73,7.47
IT00004453,PED00001835,SKU002,6,4.35,26.12
IT00004454,PED00001835,SKU008,12,19.23,230.77
IT00004455,PED00001835,SKU009,3,19.46,58.37
IT00004456,PED00001836,SKU007,3,12.36,37.08
IT00004457,PED00001836,SKU002,12,4.35,52.2
IT00004458,PED00001837,SKU015,2,7.22,14.43
IT00004459,PED00001837,SKU014,3,7.51,22.54
IT00004460,PED00001838,SKU014,12,7.5,89.96
IT00004461,PED00001838,SKU001,1,6.54,6.54
IT00004462,PED00001838,SKU015,1,6.66,6.66
IT00004463,PED00001839,SKU003,3,3.76,11.29
IT00004464,PED00001839,SKU010,12,14.25,170.94
IT00004465,PED00001839,SKU007,3,12.79,38.36
IT00004466,PED00001840,SKU007,1,13.23,13.23
IT00004467,PED00001840,SKU011,2,17.28,34.57
IT00004468,PED00001841,SKU001,2,6.7,13.4
IT00004469,PED00001841,SKU008,2,18.07,36.14
IT00004470,PED00001841,SKU011,2,16.88,33.77
IT00004471,PED00001842,SKU010,12,15.48,185.78
IT00004472,PED00001842,SKU004,1,7.72,7.72
IT00004473,PED00001842,SKU003,3,3.87,11.62
IT00004474,PED00001843,SKU013,1,11.3,11.3
IT00004475,PED00001843,SKU013,1,10.7,10.7
IT00004476,PED00001843,SKU003,2,3.76,7.52
IT00004477,PED00001843,SKU011,1,16.95,16.95
IT00004478,PED00001844,SKU004,1,8.11,8.11
IT00004479,PED00001844,SKU013,1,10.56,10.56
IT00004480,PED00001844,SKU003,2,3.99,7.97
IT00004481,PED00001844,SKU004,1,7.6,7.6
IT00004482,PED00001845,SKU012,3,12.49,37.48
IT00004483,PED00001845,SKU008,3,19.5,58.51
IT00004484,PED00001845,SKU013,3,11.15,33.46
IT00004485,PED00001846,SKU002,1,4.29,4.29
IT00004486,PED00001846,SKU004,2,8.0,16.01
IT00004487,PED00001847,SKU004,1,7.89,7.89
IT00004488,PED00001847,SKU004,1,7.71,7.71
IT00004489,PED00001847,SKU003,2,3.74,7.49
IT00004490,PED00001848,SKU004,1,7.69,7.69
IT00004491,PED00001848,SKU004,3,8.16,24.47
IT00004492,PED00001848,SKU012,3,12.36,37.08
IT00004493,PED00001849,SKU001,1,6.3,6.3
IT00004494,PED00001849,SKU015,3,7.03,21.08
IT00004495,PED00001849,SKU011,3,17.14,51.42
IT00004496,PED00001850,SKU015,1,6.88,6.88
IT00004497,PED00001850,SKU008,1,18.94,18.94
IT00004498,PED00001851,SKU011,3,16.16,48.49
IT00004499,PED00001851,SKU014,3,7.36,22.07
IT00004500,PED00001851,SKU012,6,11.48,68.86
IT00004501,PED00001851,SKU006,2,10.09,20.19
IT00004502,PED00001852,SKU008,1,19.79,19.79
IT00004503,PED00001852,SKU010,2,14.94,29.89
IT00004504,PED00001852,SKU010,1,15.24,15.24
IT00004505,PED00001853,SKU011,3,17.1,51.29
IT00004506,PED00001853,SKU011,1,16.82,16.82
IT00004507,PED00001853,SKU001,1,6.24,6.24
IT00004508,PED00001853,SKU009,2,20.06,40.12
IT00004509,PED00001854,SKU007,6,13.21,79.23
IT00004510,PED00001854,SKU009,2,20.24,40.48
IT00004511,PED00001855,SKU011,2,16.08,32.16
IT00004512,PED00001855,SKU009,2,20.35,40.69
IT00004513,PED00001855,SKU002,6,3.99,23.94
IT00004514,PED00001856,SKU004,6,7.85,47.12
IT00004515,PED00001856,SKU004,2,8.28,16.57
IT00004516,PED00001856,SKU004,2,7.71,15.42
IT00004517,PED00001857,SKU007,3,13.1,39.29
IT00004518,PED00001857,SKU004,1,7.55,7.55
IT00004519,PED00001858,SKU007,3,12.54,37.62
IT00004520,PED00001858,SKU012,12,11.72,140.67
IT00004521,PED00001858,SKU007,3,12.85,38.55
IT00004522,PED00001858,SKU012,3,11.53,34.58
IT00004523,PED00001859,SKU007,3,12.26,36.78
IT00004524,PED00001859,SKU002,2,4.0,8.01
IT00004525,PED00001859,SKU001,1,6.51,6.51
IT00004526,PED00001859,SKU007,3,13.19,39.58
IT00004527,PED00001859,SKU012,2,12.47,24.93
IT00004528,PED00001860,SKU006,3,10.03,30.09
IT00004529,PED00001860,SKU005,1,8.92,8.92
IT00004530,PED00001861,SKU011,2,17.24,34.48
IT00004531,PED00001861,SKU002,1,4.14,4.14
IT00004532,PED00001861,SKU008,6,19.31,115.85
IT00004533,PED00001862,SKU004,2,8.11,16.22
IT00004534,PED00001862,SKU015,1,7.09,7.09
IT00004535,PED00001862,SKU015,6,6.78,40.68
IT00004536,PED00001863,SKU013,6,11.16,66.97
IT00004537,PED00001863,SKU008,1,18.95,18.95
IT00004538,PED00001864,SKU009,1,19.33,19.33
IT00004539,PED00001864,SKU001,2,6.66,13.32
IT00004540,PED00001864,SKU001,1,6.2,6.2
IT00004541,PED00001864,SKU014,2,7.57,15.14
IT00004542,PED00001865,SKU007,2,12.48,24.97
IT00004543,PED00001865,SKU002,1,4.03,4.03
IT00004544,PED00001866,SKU005,2,8.32,16.64
IT00004545,PED00001866,SKU007,1,12.64,12.64
IT00004546,PED00001867,SKU012,6,11.81,70.87
IT00004547,PED00001868,SKU007,3,13.52,40.55
IT00004548,PED00001868,SKU009,3,20.32,60.95
IT00004549,PED00001868,SKU012,6,11.39,68.33
IT00004550,PED00001868,SKU010,6,14.22,85.33
IT00004551,PED00001869,SKU012,3,11.78,35.35
IT00004552,PED00001869,SKU002,6,4.21,25.24
IT00004553,PED00001870,SKU001,1,6.74,6.74
IT00004554,PED00001870,SKU001,1,6.73,6.73
IT00004555,PED00001870,SKU013,2,10.86,21.73
IT00004556,PED00001871,SKU013,2,10.56,21.12
IT00004557,PED00001871,SKU007,3,13.19,39.57
IT00004558,PED00001871,SKU001,6,6.39,38.36
IT00004559,PED00001872,SKU011,2,16.47,32.94
IT00004560,PED00001872,SKU009,1,19.52,19.52
IT00004561,PED00001873,SKU008,6,19.28,115.69
IT00004562,PED00001873,SKU010,2,14.38,28.77
IT00004563,PED00001874,SKU003,1,3.94,3.94
IT00004564,PED00001874,SKU014,3,7.32,21.97
IT00004565,PED00001875,SKU012,2,11.95,23.9
IT00004566,PED00001875,SKU007,2,12.34,24.69
IT00004567,PED00001876,SKU014,2,7.18,14.36
IT00004568,PED00001876,SKU006,2,9.5,18.99
IT00004569,PED00001877,SKU011,3,17.12,51.36
IT00004570,PED00001877,SKU010,6,15.53,93.21
IT00004571,PED00001877,SKU004,1,7.76,7.76
IT00004572,PED00001878,SKU013,1,11.08,11.08
IT00004573,PED00001878,SKU010,2,15.14,30.27
IT00004574,PED00001879,SKU007,6,12.32,73.9
IT00004575,PED00001879,SKU005,2,8.37,16.73
IT00004576,PED00001879,SKU002,1,4.31,4.31
IT00004577,PED00001880,SKU005,1,8.75,8.75
IT00004578,PED00001880,SKU007,6,13.39,80.31
IT00004579,PED00001880,SKU012,1,12.03,12.03
IT00004580,PED00001881,SKU015,2,7.12,14.24
IT00004581,PED00001881,SKU001,2,6.7,13.41
IT00004582,PED00001882,SKU011,3,16.58,49.73
IT00004583,PED00001882,SKU014,1,7.62,7.62
IT00004584,PED00001882,SKU008,1,19.1,19.1
IT00004585,PED00001883,SKU015,2,6.77,13.55
IT00004586,PED00001883,SKU004,3,8.0,24.0
IT00004587,PED00001883,SKU005,2,8.71,17.43
IT00004588,PED00001884,SKU011,2,16.45,32.9
IT00004589,PED00001884,SKU005,3,8.39,25.18
IT00004590,PED00001885,SKU002,1,4.15,4.15
IT00004591,PED00001885,SKU003,3,3.82,11.45
IT00004592,PED00001885,SKU007,1,12.5,12.5
IT00004593,PED00001885,SKU010,2,14.56,29.11
IT00004594,PED00001885,SKU007,6,13.02,78.13
IT00004595,PED00001886,SKU014,3,7.16,21.48
IT00004596,PED00001886,SKU002,6,4.34,26.01
IT00004597,PED00001886,SKU008,12,18.34,220.14
IT00004598,PED00001887,SKU001,1,6.38,6.38
IT00004599,PED00001887,SKU014,2,7.59,15.18
IT00004600,PED00001888,SKU012,6,11.7,70.19
IT00004601,PED00001888,SKU013,1,11.14,11.14
IT00004602,PED00001889,SKU003,1,3.88,3.88
IT00004603,PED00001890,SKU002,3,4.11,12.32
IT00004604,PED00001890,SKU012,3,11.39,34.18
IT00004605,PED00001891,SKU014,3,7.78,23.35
IT00004606,PED00001892,SKU004,1,7.89,7.89
IT00004607,PED00001892,SKU010,6,15.5,92.99
IT00004608,PED00001893,SKU003,12,3.74,44.89
IT00004609,PED00001893,SKU008,2,19.12,38.24
IT00004610,PED00001893,SKU013,2,10.59,21.18
IT00004611,PED00001893,SKU006,2,9.87,19.75
IT00004612,PED00001894,SKU012,3,11.89,35.68
IT00004613,PED00001895,SKU009,3,20.41,61.24
IT00004614,PED00001895,SKU009,1,19.0,19.0
IT00004615,PED00001895,SKU004,1,7.79,7.79
IT00004616,PED00001895,SKU009,3,19.28,57.83
IT00004617,PED00001896,SKU009,1,19.99,19.99
IT00004618,PED00001896,SKU008,1,19.29,19.29
IT00004619,PED00001896,SKU014,2,7.18,14.37
IT00004620,PED00001897,SKU012,6,11.97,71.8
IT00004621,PED00001897,SKU010,1,14.71,14.71
IT00004622,PED00001897,SKU013,3,10.79,32.36
IT00004623,PED00001897,SKU002,3,4.0,12.01
IT00004624,PED00001898,SKU007,1,13.44,13.44
IT00004625,PED00001899,SKU004,1,8.13,8.13
IT00004626,PED00001899,SKU014,2,7.73,15.47
IT00004627,PED00001899,SKU011,6,16.05,96.3
IT00004628,PED00001899,SKU014,1,7.33,7.33
IT00004629,PED00001900,SKU004,3,7.74,23.23
IT00004630,PED00001901,SKU011,1,16.55,16.55
IT00004631,PED00001901,SKU009,1,20.76,20.76
IT00004632,PED00001901,SKU009,2,20.79,41.58
IT00004633,PED00001902,SKU009,1,20.7,20.7
IT00004634,PED00001902,SKU010,6,15.57,93.45
IT00004635,PED00001902,SKU004,1,7.63,7.63
IT00004636,PED00001902,SKU003,1,3.84,3.84
IT00004637,PED00001903,SKU015,3,7.18,21.53
IT00004638,PED00001903,SKU004,3,7.94,23.83
IT00004639,PED00001904,SKU013,2,10.37,20.74
IT00004640,PED00001904,SKU011,12,16.3,195.58
IT00004641,PED00001905,SKU003,1,3.93,3.93
IT00004642,PED00001905,SKU004,6,7.9,47.42
IT00004643,PED00001905,SKU014,12,7.25,86.99
IT00004644,PED00001906,SKU001,6,6.64,39.87
IT00004645,PED00001907,SKU007,1,12.61,12.61
IT00004646,PED00001907,SKU006,12,9.5,113.98
IT00004647,PED00001908,SKU015,12,6.62,79.42
IT00004648,PED00001908,SKU009,3,20.86,62.57
IT00004649,PED00001909,SKU011,1,16.92,16.92
IT00004650,PED00001909,SKU001,1,6.64,6.64
IT00004651,PED00001910,SKU006,3,10.22,30.65
IT00004652,PED00001910,SKU013,3,10.76,32.28
IT00004653,PED00001911,SKU007,1,13.14,13.14
IT00004654,PED00001911,SKU006,2,9.58,19.16
IT00004655,PED00001911,SKU007,2,12.93,25.85
IT00004656,PED00001912,SKU008,1,19.08,19.08
IT00004657,PED00001912,SKU010,1,15.31,15.31
IT00004658,PED00001913,SKU004,3,7.52,22.55
IT00004659,PED00001914,SKU009,12,19.52,234.21
IT00004660,PED00001914,SKU003,3,3.77,11.3
IT00004661,PED00001915,SKU007,1,13.46,13.46
IT00004662,PED00001915,SKU013,6,11.25,67.51
IT00004663,PED00001915,SKU014,2,7.58,15.16
IT00004664,PED00001916,SKU010,6,14.72,88.34
IT00004665,PED00001916,SKU011,1,16.42,16.42
IT00004666,PED00001917,SKU003,2,3.7,7.39
IT00004667,PED00001918,SKU008,1,19.55,19.55
IT00004668,PED00001918,SKU011,2,17.18,34.37
IT00004669,PED00001919,SKU002,6,4.19,25.12
IT00004670,PED00001919,SKU008,1,19.48,19.48
IT00004671,PED00001919,SKU012,6,11.8,70.78
IT00004672,PED00001920,SKU007,3,12.3,36.9
IT00004673,PED00001920,SKU013,2,11.09,22.18
IT00004674,PED00001920,SKU008,1,18.61,18.61
IT00004675,PED00001921,SKU005,6,8.12,48.71
IT00004676,PED00001921,SKU007,1,12.89,12.89
IT00004677,PED00001922,SKU008,3,18.69,56.06
IT00004678,PED00001922,SKU010,1,15.02,15.02
IT00004679,PED00001923,SKU005,6,8.63,51.75
IT00004680,PED00001923,SKU012,3,11.61,34.82
IT00004681,PED00001924,SKU009,3,19.53,58.59
IT00004682,PED00001924,SKU004,3,7.71,23.13
IT00004683,PED00001924,SKU015,1,6.86,6.86
IT00004684,PED00001924,SKU014,1,7.54,7.54
IT00004685,PED00001925,SKU010,1,15.23,15.23
IT00004686,PED00001925,SKU002,1,4.24,4.24
IT00004687,PED00001925,SKU005,12,8.52,102.25
IT00004688,PED00001925,SKU012,6,12.27,73.62
IT00004689,PED00001926,SKU003,6,3.88,23.27
IT00004690,PED00001926,SKU014,1,7.2,7.2
IT00004691,PED00001927,SKU005,6,8.47,50.83
