pedido_id,cliente_id,loja_id,criado_em,status,subtotal,taxa_entrega,total,canal
PED00001015,CLI00781,LJ07,2025-09-13T14:54:28,PAGO,47.4,7.0,54.4,WEB
PED00001016,CLI01196,LJ04,2025-09-13T13:50:57,PAGO,12.88,8.17,21.05,APP_ANDROID
PED00001017,CLI00463,LJ02,2025-09-13T20:57:01,PAGO,33.73,8.84,42.57,APP_IOS
PED00001018,CLI00576,LJ06,2025-09-13T12:13:23,PAGO,136.44,9.75,146.19,APP_IOS
PED00001019,CLI01317,LJ03,2025-09-13T23:41:59,PAGO,39.17,10.19,49.36,APP_IOS
PED00001020,CLI00948,LJ08,2025-09-13T12:36:27,PAGO,59.25,5.33,64.58,WEB
PED00001021,CLI01667,LJ08,2025-09-13T18:04:01,CANCELADO,40.87,10.99,51.86,APP_IOS
PED00001022,CLI01494,LJ03,2025-09-13T11:19:11,PAGO,27.45,10.34,37.79,WEB
PED00001023,CLI01013,LJ03,2025-09-13T10:12:07,PAGO,87.97,9.42,97.39,APP_ANDROID
PED00001024,CLI00262,LJ12,2025-09-13T15:39:22,PAGO,83.12,6.22,89.34,APP_ANDROID
PED00001025,CLI01416,LJ12,2025-09-13T23:57:50,PAGO,55.98,8.86,64.84,APP_ANDROID
PED00001026,CLI00797,LJ10,2025-09-13T17:50:07,PAGO,149.1,11.74,160.84,WEB
PED00001027,CLI01447,LJ02,2025-09-13T23:31:42,PAGO,35.74,5.92,41.66,APP_IOS
PED00001028,CLI01415,LJ03,2025-09-13T12:10:58,PAGO,12.34,11.98,24.32,APP_ANDROID
PED00001029,CLI01470,LJ11,2025-09-13T20:40:55,PAGO,76.83,11.3,88.13,APP_IOS
PED00001030,CLI01771,LJ04,2025-09-13T11:54:41,PAGO,38.67,5.73,44.4,APP_IOS
PED00001031,CLI00470,LJ09,2025-09-13T14:49:07,PAGO,58.91,5.4,64.31,APP_ANDROID
PED00001032,CLI01170,LJ12,2025-09-13T17:42:23,PAGO,33.82,6.22,40.04,WEB
PED00001033,CLI00178,LJ07,2025-09-13T21:17:04,PAGO,74.71,6.48,81.19,APP_ANDROID
PED00001034,CLI00733,LJ03,2025-09-13T10:30:51,PAGO,8.9,9.67,18.57,APP_IOS
PED00001035,CLI00197,LJ03,2025-09-13T21:42:05,PAGO,16.2,8.01,24.21,WEB
PED00001036,CLI01161,LJ11,2025-09-13T17:25:02,PAGO,21.06,9.21,30.27,APP_IOS
PED00001037,CLI01383,LJ01,2025-09-13T17:21:44,PAGO,39.97,6.46,46.43,WEB
PED00001038,CLI00416,LJ02,2025-09-13T19:05:40,PAGO,44.1,6.27,50.37,APP_IOS
PED00001039,CLI00248,LJ10,2025-09-13T11:22:53,PAGO,68.92,6.99,75.91,APP_IOS
PED00001040,CLI00288,LJ07,2025-09-13T18:29:25,PAGO,51.23,7.17,58.4,APP_IOS
PED00001041,CLI00790,LJ06,2025-09-13T16:44:02,PAGO,24.35,9.12,33.47,APP_ANDROID
PED00001042,CLI01263,LJ03,2025-09-13T17:28:05,PAGO,69.47,5.06,74.53,APP_ANDROID
PED00001043,CLI01084,LJ03,2025-09-13T17:26:43,PAGO,39.77,10.88,50.65,APP_ANDROID
PED00001044,CLI01890,LJ05,2025-09-13T16:42:27,PAGO,126.28,10.27,136.55,APP_IOS
PED00001045,CLI00565,LJ10,2025-09-13T17:18:14,PAGO,113.91,6.2,120.11,APP_IOS
PED00001046,CLI01026,LJ07,2025-09-13T12:38:46,PAGO,170.43,10.32,180.75,APP_ANDROID
PED00001047,CLI00236,LJ08,2025-09-13T22:02:30,PAGO,174.57,5.3,179.87,APP_ANDROID
PED00001048,CLI00782,LJ02,2025-09-13T12:46:39,PAGO,6.65,7.49,14.14,APP_IOS
PED00001049,CLI01503,LJ08,2025-09-14T15:54:25,PAGO,60.01,11.75,71.76,WEB
PED00001050,CLI01890,LJ10,2025-09-14T19:13:04,PAGO,33.4,6.56,39.96,WEB
PED00001051,CLI01813,LJ04,2025-09-14T14:56:11,PAGO,27.31,7.05,34.36,APP_ANDROID
PED00001052,CLI00039,LJ05,2025-09-14T13:42:28,PAGO,75.63,5.2,80.83,WEB
PED00001053,CLI01456,LJ12,2025-09-14T12:36:55,PAGO,128.36,6.84,135.2,APP_IOS
PED00001054,CLI00120,LJ03,2025-09-14T13:34:50,PAGO,95.4,7.37,102.77,APP_ANDROID
PED00001055,CLI00408,LJ04,2025-09-14T12:33:09,PAGO,177.45,11.14,188.59,APP_IOS
PED00001056,CLI00520,LJ07,2025-09-14T17:28:04,PAGO,13.74,11.53,25.27,APP_IOS
PED00001057,CLI00291,LJ08,2025-09-14T19:39:22,PAGO,51.55,11.59,63.14,APP_IOS
PED00001058,CLI01577,LJ05,2025-09-14T23:31:10,PAGO,79.86,5.48,85.34,WEB
PED00001059,CLI00187,LJ08,2025-09-14T21:10:10,PAGO,37.28,10.7,47.98,WEB
PED00001060,CLI01353,LJ09,2025-09-14T17:46:49,PENDENTE,169.14,7.7,176.84,WEB
PED00001061,CLI01787,LJ08,2025-09-14T12:50:43,PAGO,114.2,6.09,120.29,WEB
PED00001062,CLI00790,LJ07,2025-09-14T22:34:18,PAGO,102.06,11.86,113.92,APP_IOS
PED00001063,CLI00086,LJ04,2025-09-14T21:22:44,PAGO,149.58,11.53,161.11,WEB
PED00001064,CLI01204,LJ10,2025-09-14T19:16:44,PAGO,105.23,6.78,112.01,APP_IOS
PED00001065,CLI00335,LJ01,2025-09-14T15:54:18,PAGO,7.46,10.68,18.14,WEB
PED00001066,CLI01741,LJ04,2025-09-14T13:47:47,PAGO,25.42,5.13,30.55,WEB
PED00001067,CLI01042,LJ10,2025-09-14T19:59:21,PAGO,57.18,9.79,66.97,APP_IOS
PED00001068,CLI00389,LJ11,2025-09-14T17:31:16,PAGO,181.68,10.56,192.24,APP_IOS
PED00001069,CLI00036,LJ07,2025-09-14T11:56:25,PAGO,31.16,7.58,38.74,WEB
PED00001070,CLI01214,LJ05,2025-09-14T11:04:20,CANCELADO,86.42,9.36,95.78,APP_ANDROID
PED00001071,CLI01361,LJ03,2025-09-14T10:27:24,PAGO,61.61,10.32,71.93,APP_IOS
PED00001072,CLI01745,LJ04,2025-09-14T21:54:10,PAGO,41.15,11.18,52.33,WEB
PED00001073,CLI01782,LJ07,2025-09-14T18:26:34,PAGO,15.28,8.76,24.04,APP_ANDROID
PED00001074,CLI01537,LJ03,2025-09-14T23:53:43,PAGO,40.14,7.29,47.43,WEB
PED00001075,CLI00578,LJ07,2025-09-14T21:19:49,PAGO,28.63,5.53,34.16,APP_IOS
PED00001076,CLI00094,LJ05,2025-09-14T12:39:16,PAGO,146.04,8.3,154.34,WEB
PED00001077,CLI01205,LJ10,2025-09-14T19:39:17,PAGO,28.83,6.54,35.37,APP_ANDROID
PED00001078,CLI01511,LJ12,2025-09-14T21:10:45,PAGO,6.67,7.36,14.03,WEB
PED00001079,CLI00008,LJ06,2025-09-14T20:02:20,PAGO,25.16,9.82,34.98,APP_ANDROID
PED00001080,CLI01352,LJ10,2025-09-14T22:39:03,PAGO,45.81,6.59,52.4,WEB
PED00001081,CLI01807,LJ09,2025-09-14T19:57:24,PAGO,167.71,10.38,178.09,APP_IOS
PED00001082,CLI00508,LJ07,2025-09-14T18:19:49,PAGO,101.64,9.2,110.84,APP_IOS
PED00001083,CLI01451,LJ12,2025-09-14T21:01:25,PENDENTE,44.59,9.07,53.66,APP_IOS
PED00001084,CLI01071,LJ02,2025-09-14T23:41:52,PAGO,40.96,7.93,48.89,WEB
PED00001085,CLI01419,LJ05,2025-09-14T15:42:31,PAGO,110.05,6.2,116.25,APP_ANDROID
PED00001086,CLI00284,LJ06,2025-09-14T17:13:19,PAGO,156.42,10.17,166.59,APP_IOS
PED00001087,CLI00912,LJ05,2025-09-14T20:30:09,PAGO,197.36,8.39,205.75,WEB
PED00001088,CLI00629,LJ11,2025-09-14T20:31:16,PAGO,156.22,5.79,162.01,APP_ANDROID
PED00001089,CLI01063,LJ11,2025-09-14T15:13:25,PAGO,40.43,7.03,47.46,APP_IOS
PED00001090,CLI01358,LJ11,2025-09-14T18:51:25,PAGO,10.22,8.21,18.43,APP_ANDROID
PED00001091,CLI01233,LJ01,2025-09-14T10:53:34,PAGO,24.53,9.01,33.54,APP_IOS
PED00001092,CLI00676,LJ08,2025-09-14T14:42:52,PAGO,65.25,7.43,72.68,APP_IOS
PED00001093,CLI01615,LJ06,2025-09-14T10:03:00,PAGO,61.86,11.38,73.24,APP_ANDROID
PED00001094,CLI01143,LJ05,2025-09-14T22:36:12,PAGO,178.05,5.24,183.29,APP_IOS
PED00001095,CLI00876,LJ06,2025-09-14T21:07:03,PAGO,123.69,10.73,134.42,APP_ANDROID
PED00001096,CLI00774,LJ03,2025-09-14T22:49:08,PAGO,51.0,6.51,57.51,WEB
PED00001097,CLI00901,LJ01,2025-09-14T14:31:19,PAGO,40.47,7.28,47.75,APP_IOS
PED00001098,CLI01095,LJ04,2025-09-14T15:00:31,PAGO,65.98,10.02,76.0,APP_ANDROID
PED00001099,CLI01298,LJ08,2025-09-14T17:10:27,PAGO,80.65,8.88,89.53,APP_IOS
PED00001100,CLI00349,LJ11,2025-09-14T23:22:08,PAGO,49.13,5.47,54.6,APP_ANDROID
PED00001101,CLI01745,LJ11,2025-09-14T10:23:19,PAGO,40.03,10.41,50.44,APP_ANDROID
PED00001102,CLI01499,LJ12,2025-09-14T23:46:18,PAGO,99.13,9.22,108.35,APP_IOS
PED00001103,CLI01046,LJ09,2025-09-14T10:14:12,PAGO,32.12,11.43,43.55,APP_IOS
PED00001104,CLI01051,LJ08,2025-09-14T18:34:56,PAGO,76.48,8.12,84.6,APP_ANDROID
PED00001105,CLI01898,LJ06,2025-09-14T21:14:30,PAGO,23.29,8.48,31.77,WEB
PED00001106,CLI01912,LJ03,2025-09-14T19:51:25,PAGO,8.77,5.96,14.73,WEB
PED00001107,CLI01289,LJ07,2025-09-14T14:57:21,PAGO,69.74,8.72,78.46,APP_IOS
PED00001108,CLI00336,LJ02,2025-09-14T21:05:34,PAGO,125.21,10.26,135.47,WEB
PED00001109,CLI01194,LJ06,2025-09-14T17:10:35,CANCELADO,88.69,5.88,94.57,WEB
PED00001110,CLI01520,LJ02,2025-09-14T23:37:03,PAGO,24.35,9.26,33.61,WEB
PED00001111,CLI01680,LJ03,2025-09-14T14:33:34,PAGO,75.18,11.48,86.66,APP_IOS
PED00001112,CLI00872,LJ08,2025-09-14T22:55:10,PAGO,42.28,8.52,50.8,APP_ANDROID
PED00001113,CLI01588,LJ02,2025-09-14T19:15:39,PENDENTE,41.36,5.16,46.52,WEB
PED00001114,CLI01707,LJ02,2025-09-14T17:29:36,PAGO,139.85,7.62,147.47,WEB
PED00001115,CLI01525,LJ09,2025-09-14T18:48:01,PAGO,22.37,5.14,27.51,WEB
PED00001116,CLI01613,LJ10,2025-09-14T11:00:15,PENDENTE,26.15,5.85,32.0,WEB
PED00001117,CLI01414,LJ09,2025-09-14T15:52:34,PAGO,80.46,10.51,90.97,APP_ANDROID
PED00001118,CLI00287,LJ08,2025-09-14T11:13:44,PAGO,67.3,11.83,79.13,APP_ANDROID
PED00001119,CLI00923,LJ11,2025-09-14T13:05:41,PAGO,20.7,5.81,26.51,APP_ANDROID
PED00001120,CLI01959,LJ11,2025-09-14T19:02:42,PAGO,54.47,7.95,62.42,WEB
PED00001121,CLI00703,LJ04,2025-09-14T14:11:33,PAGO,229.02,8.75,237.77,WEB
PED00001122,CLI01697,LJ05,2025-09-14T10:23:07,PAGO,39.93,11.0,50.93,APP_IOS
PED00001123,CLI01386,LJ05,2025-09-14T17:07:33,PAGO,61.66,7.93,69.59,APP_ANDROID
PED00001124,CLI01167,LJ03,2025-09-14T12:32:34,PAGO,38.44,5.78,44.22,WEB
PED00001125,CLI01102,LJ12,2025-09-14T17:08:54,PAGO,87.96,11.9,99.86,APP_IOS
PED00001126,CLI01589,LJ12,2025-09-14T22:53:02,PAGO,96.13,7.83,103.96,APP_ANDROID
PED00001127,CLI00194,LJ04,2025-09-14T21:00:38,PAGO,70.37,11.47,81.84,APP_IOS
PED00001128,CLI01767,LJ04,2025-09-14T11:39:02,PAGO,26.58,9.83,36.41,WEB
PED00001129,CLI00205,LJ10,2025-09-14T13:10:17,PAGO,97.04,6.01,103.05,APP_ANDROID
PED00001130,CLI00058,LJ10,2025-09-14T21:47:35,PAGO,175.91,6.3,182.21,APP_IOS
PED00001131,CLI00354,LJ07,2025-09-14T11:06:34,PAGO,7.92,5.69,13.61,APP_ANDROID
PED00001132,CLI00025,LJ03,2025-09-14T18:25:28,PAGO,42.56,5.22,47.78,APP_ANDROID
PED00001133,CLI00801,LJ07,2025-09-14T21:08:04,PAGO,37.85,8.25,46.1,WEB
PED00001134,CLI00197,LJ08,2025-09-14T13:08:21,PENDENTE,46.19,6.12,52.31,APP_IOS
PED00001135,CLI01160,LJ01,2025-09-14T21:32:30,PAGO,102.62,7.85,110.47,APP_IOS
PED00001136,CLI01167,LJ03,2025-09-14T18:51:04,PAGO,8.42,11.88,20.3,APP_IOS
PED00001137,CLI00601,LJ03,2025-09-15T12:23:09,PAGO,17.97,11.68,29.65,WEB
PED00001138,CLI00625,LJ12,2025-09-15T23:28:51,PAGO,93.96,9.22,103.18,APP_ANDROID
PED00001139,CLI01988,LJ11,2025-09-15T12:17:22,PAGO,43.16,5.77,48.93,WEB
PED00001140,CLI00350,LJ07,2025-09-15T18:56:25,PENDENTE,117.34,9.72,127.06,APP_IOS
PED00001141,CLI00121,LJ01,2025-09-15T18:33:17,PAGO,90.97,8.95,99.92,WEB
PED00001142,CLI01270,LJ10,2025-09-15T12:05:27,PAGO,45.88,11.53,57.41,APP_IOS
PED00001143,CLI01708,LJ04,2025-09-15T22:20:14,PAGO,25.97,9.02,34.99,WEB
PED00001144,CLI00885,LJ03,2025-09-15T12:45:54,PAGO,3.89,9.8,13.69,WEB
PED00001145,CLI00736,LJ06,2025-09-15T10:56:13,PAGO,6.51,6.74,13.25,APP_ANDROID
PED00001146,CLI00929,LJ04,2025-09-15T19:07:39,PAGO,49.04,10.59,59.63,APP_IOS
PED00001147,CLI00788,LJ10,2025-09-15T22:47:40,PAGO,107.07,11.62,118.69,WEB
PED00001148,CLI00796,LJ01,2025-09-15T18:50:46,PAGO,138.65,12.0,150.65,APP_ANDROID
PED00001149,CLI00048,LJ10,2025-09-15T23:53:37,PAGO,116.32,5.6,121.92,APP_IOS
PED00001150,CLI01323,LJ06,2025-09-15T21:16:21,PAGO,52.11,7.27,59.38,APP_IOS
PED00001151,CLI00062,LJ08,2025-09-15T15:24:36,PAGO,112.26,5.38,117.64,APP_IOS
PED00001152,CLI01805,LJ11,2025-09-15T21:01:51,PAGO,52.42,11.78,64.2,APP_IOS
PED00001153,CLI00289,LJ01,2025-09-15T18:22:32,PAGO,34.83,11.8,46.63,APP_ANDROID
PED00001154,CLI00706,LJ08,2025-09-15T10:00:18,PAGO,64.55,6.24,70.79,WEB
PED00001155,CLI01157,LJ01,2025-09-15T14:42:55,PAGO,6.57,6.53,13.1,APP_ANDROID
PED00001156,CLI00111,LJ02,2025-09-15T12:35:15,PAGO,13.98,5.89,19.87,WEB
PED00001157,CLI00141,LJ06,2025-09-15T11:08:01,PAGO,81.18,6.57,87.75,WEB
PED00001158,CLI00640,LJ07,2025-09-15T21:02:56,PAGO,45.23,6.53,51.76,WEB
PED00001159,CLI00220,LJ10,2025-09-15T11:21:15,PAGO,49.73,6.82,56.55,APP_ANDROID
PED00001160,CLI00171,LJ08,2025-09-15T16:34:10,PAGO,67.03,8.17,75.2,APP_IOS
PED00001161,CLI01441,LJ07,2025-09-15T15:59:44,PAGO,169.26,9.64,178.9,WEB
PED00001162,CLI00741,LJ01,2025-09-15T10:26:59,PAGO,45.49,6.9,52.39,APP_IOS
PED00001163,CLI01487,LJ07,2025-09-15T21:48:24,PAGO,146.15,7.8,153.95,WEB
PED00001164,CLI01317,LJ02,2025-09-15T22:07:06,PAGO,52.25,6.58,58.83,WEB
PED00001165,CLI01025,LJ09,2025-09-15T22:11:46,PAGO,116.47,5.13,121.6,APP_IOS
PED00001166,CLI00373,LJ02,2025-09-15T12:52:56,PAGO,12.26,6.31,18.57,APP_IOS
PED00001167,CLI00105,LJ05,2025-09-15T19:47:33,PAGO,202.24,9.16,211.4,WEB
PED00001168,CLI00165,LJ02,2025-09-15T22:17:02,CANCELADO,50.75,10.23,60.98,WEB
PED00001169,CLI01685,LJ08,2025-09-15T22:41:35,PAGO,98.38,10.26,108.64,APP_IOS
PED00001170,CLI00202,LJ10,2025-09-15T20:18:54,PENDENTE,38.31,11.71,50.02,APP_ANDROID
PED00001171,CLI00340,LJ12,2025-09-15T11:01:30,CANCELADO,146.03,6.59,152.62,APP_IOS
PED00001172,CLI01937,LJ07,2025-09-15T11:27:01,PAGO,37.95,9.17,47.12,WEB
PED00001173,CLI00515,LJ08,2025-09-15T17:49:07,PAGO,32.24,11.32,43.56,APP_IOS
PED00001174,CLI00031,LJ11,2025-09-15T21:45:35,PAGO,97.37,7.05,104.42,APP_IOS
PED00001175,CLI01975,LJ03,2025-09-15T12:52:07,PAGO,39.72,8.86,48.58,APP_ANDROID
PED00001176,CLI00041,LJ07,2025-09-15T22:28:43,PAGO,43.56,10.95,54.51,APP_ANDROID
PED00001177,CLI00184,LJ06,2025-09-15T10:47:07,PAGO,150.82,11.25,162.07,APP_IOS
PED00001178,CLI01440,LJ12,2025-09-15T21:07:39,PAGO,22.89,7.11,30.0,APP_IOS
PED00001179,CLI01668,LJ01,2025-09-15T15:54:14,PAGO,6.88,7.55,14.43,WEB
PED00001180,CLI01431,LJ05,2025-09-15T16:45:50,PAGO,46.18,10.33,56.51,APP_ANDROID
PED00001181,CLI01005,LJ09,2025-09-15T23:51:37,PAGO,48.01,7.31,55.32,APP_IOS
PED00001182,CLI01567,LJ10,2025-09-15T17:32:06,PAGO,111.5,6.13,117.63,WEB
PED00001183,CLI00606,LJ05,2025-09-15T16:48:47,PAGO,20.57,5.71,26.28,APP_ANDROID
PED00001184,CLI00950,LJ02,2025-09-15T15:24:51,PAGO,307.28,6.6,313.88,APP_IOS
PED00001185,CLI00608,LJ02,2025-09-16T23:19:32,PAGO,52.16,11.87,64.03,APP_ANDROID
PED00001186,CLI01708,LJ05,2025-09-16T10:28:26,PAGO,56.0,6.45,62.45,APP_ANDROID
PED00001187,CLI01932,LJ06,2025-09-16T13:46:35,PENDENTE,41.96,10.05,52.01,APP_ANDROID
PED00001188,CLI01835,LJ11,2025-09-16T21:01:51,PAGO,276.44,8.67,285.11,WEB
PED00001189,CLI00410,LJ10,2025-09-16T16:47:05,PENDENTE,26.24,9.59,35.83,APP_ANDROID
PED00001190,CLI01509,LJ08,2025-09-16T18:38:56,PAGO,66.07,6.03,72.1,APP_IOS
PED00001191,CLI01536,LJ03,2025-09-16T17:46:13,PAGO,141.14,8.43,149.57,WEB
PED00001192,CLI00219,LJ07,2025-09-16T12:03:49,PAGO,61.72,5.72,67.44,APP_ANDROID
PED00001193,CLI00425,LJ10,2025-09-16T23:51:11,PAGO,90.73,7.96,98.69,APP_IOS
PED00001194,CLI00952,LJ01,2025-09-16T13:51:05,PAGO,21.5,9.8,31.3,APP_IOS
PED00001195,CLI00428,LJ03,2025-09-16T16:53:29,PAGO,140.57,6.56,147.13,WEB
PED00001196,CLI01549,LJ06,2025-09-16T14:03:10,PAGO,116.94,6.11,123.05,APP_ANDROID
PED00001197,CLI00328,LJ10,2025-09-16T11:52:24,PAGO,139.52,7.32,146.84,APP_IOS
PED00001198,CLI01133,LJ11,2025-09-16T14:22:13,PAGO,91.98,8.82,100.8,APP_ANDROID
PED00001199,CLI01533,LJ08,2025-09-16T15:48:26,PAGO,13.21,11.46,24.67,WEB
PED00001200,CLI01219,LJ01,2025-09-16T12:11:49,PAGO,69.9,8.8,78.7,APP_IOS
PED00001201,CLI01841,LJ03,2025-09-16T15:12:15,PAGO,3.64,6.08,9.72,APP_ANDROID
PED00001202,CLI00705,LJ01,2025-09-16T11:39:56,PAGO,81.57,6.35,87.92,APP_IOS
PED00001203,CLI00808,LJ03,2025-09-16T19:27:08,PAGO,36.16,11.76,47.92,APP_ANDROID
PED00001204,CLI00332,LJ10,2025-09-16T10:28:49,PAGO,78.1,6.39,84.49,APP_ANDROID
PED00001205,CLI00570,LJ03,2025-09-16T11:58:00,PAGO,64.34,7.77,72.11,APP_IOS
PED00001206,CLI00987,LJ06,2025-09-16T13:46:25,PAGO,32.04,6.76,38.8,APP_IOS
PED00001207,CLI01437,LJ01,2025-09-16T19:27:07,PAGO,64.41,5.43,69.84,APP_IOS
PED00001208,CLI00725,LJ12,2025-09-16T13:55:21,PAGO,16.8,6.66,23.46,APP_IOS
PED00001209,CLI00994,LJ10,2025-09-16T17:40:08,PAGO,56.26,6.78,63.04,WEB
PED00001210,CLI01621,LJ02,2025-09-16T19:11:47,CANCELADO,21.78,8.02,29.8,WEB
PED00001211,CLI00783,LJ10,2025-09-16T13:13:56,PAGO,177.55,5.67,183.22,WEB
PED00001212,CLI00697,LJ08,2025-09-16T21:34:42,PAGO,97.21,8.69,105.9,APP_IOS
PED00001213,CLI00352,LJ06,2025-09-16T21:27:45,PAGO,11.16,6.86,18.02,APP_ANDROID
PED00001214,CLI00743,LJ05,2025-09-16T13:55:49,PAGO,17.33,11.09,28.42,APP_IOS
PED00001215,CLI00376,LJ06,2025-09-16T21:50:42,CANCELADO,71.45,10.32,81.77,APP_IOS
PED00001216,CLI01324,LJ01,2025-09-16T11:54:10,PAGO,16.38,9.24,25.62,WEB
PED00001217,CLI01703,LJ12,2025-09-16T17:02:08,PAGO,40.75,10.87,51.62,WEB
PED00001218,CLI00380,LJ02,2025-09-16T17:53:18,PAGO,22.63,10.32,32.95,WEB
PED00001219,CLI01563,LJ04,2025-09-16T18:39:11,PAGO,34.77,5.33,40.1,APP_IOS
PED00001220,CLI00945,LJ08,2025-09-16T20:02:20,PAGO,28.39,11.09,39.48,APP_ANDROID
PED00001221,CLI01461,LJ06,2025-09-16T10:00:36,PAGO,22.05,6.56,28.61,APP_IOS
PED00001222,CLI01611,LJ07,2025-09-16T11:00:41,CANCELADO,43.15,10.72,53.87,APP_IOS
PED00001223,CLI01875,LJ12,2025-09-16T13:29:11,PAGO,180.23,6.76,186.99,APP_ANDROID
PED00001224,CLI01677,LJ05,2025-09-16T16:51:04,PAGO,74.71,7.01,81.72,APP_IOS
PED00001225,CLI01581,LJ05,2025-09-16T11:49:31,PAGO,160.12,8.14,168.26,APP_IOS
PED00001226,CLI01583,LJ09,2025-09-16T15:47:14,PAGO,85.5,9.57,95.07,APP_IOS
PED00001227,CLI01026,LJ06,2025-09-16T20:56:20,PAGO,59.98,6.83,66.81,APP_ANDROID
PED00001228,CLI01734,LJ11,2025-09-16T20:26:47,PAGO,247.46,10.09,257.55,APP_IOS
PED00001229,CLI01727,LJ11,2025-09-16T23:22:56,PAGO,105.15,9.86,115.01,WEB
PED00001230,CLI01529,LJ10,2025-09-16T19:02:03,PAGO,31.44,5.29,36.73,APP_ANDROID
PED00001231,CLI00042,LJ05,2025-09-16T13:23:26,PAGO,74.24,9.14,83.38,APP_IOS
PED00001232,CLI00990,LJ11,2025-09-16T17:42:13,PAGO,152.77,6.28,159.05,APP_ANDROID
PED00001233,CLI01867,LJ10,2025-09-16T20:17:49,PAGO,40.39,8.02,48.41,APP_IOS
PED00001234,CLI01385,LJ10,2025-09-16T22:52:02,PAGO,126.16,8.37,134.53,APP_ANDROID
PED00001235,CLI01636,LJ11,2025-09-16T15:54:01,PAGO,54.02,10.35,64.37,WEB
PED00001236,CLI00061,LJ07,2025-09-16T16:13:11,PAGO,180.98,6.24,187.22,WEB
PED00001237,CLI01379,LJ10,2025-09-16T23:34:59,PAGO,7.47,11.18,18.65,APP_IOS
PED00001238,CLI00950,LJ02,2025-09-16T17:47:58,CANCELADO,52.94,5.21,58.15,WEB
PED00001239,CLI01425,LJ10,2025-09-16T18:43:42,PAGO,112.11,8.15,120.26,APP_ANDROID
PED00001240,CLI01264,LJ06,2025-09-16T23:34:28,PAGO,40.02,10.2,50.22,APP_ANDROID
PED00001241,CLI01663,LJ01,2025-09-17T21:09:50,PAGO,27.56,11.68,39.24,APP_ANDROID
PED00001242,CLI00704,LJ11,2025-09-17T18:37:55,PAGO,127.57,6.4,133.97,APP_ANDROID
PED00001243,CLI00975,LJ01,2025-09-17T19:09:26,PAGO,6.58,9.4,15.98,APP_IOS
PED00001244,CLI00931,LJ03,2025-09-17T16:09:33,PAGO,108.93,8.55,117.48,WEB
PED00001245,CLI01314,LJ11,2025-09-17T17:40:17,PAGO,26.2,7.69,33.89,APP_IOS
PED00001246,CLI00832,LJ07,2025-09-17T12:00:35,PAGO,6.25,5.4,11.65,APP_IOS
PED00001247,CLI00399,LJ11,2025-09-17T14:17:17,PAGO,97.1,7.07,104.17,WEB
PED00001248,CLI00611,LJ03,2025-09-17T20:56:23,PAGO,38.35,8.16,46.51,WEB
PED00001249,CLI01330,LJ08,2025-09-17T10:08:58,PAGO,21.88,6.56,28.44,APP_ANDROID
PED00001250,CLI01434,LJ09,2025-09-17T23:28:50,PAGO,141.89,8.16,150.05,APP_ANDROID
PED00001251,CLI00567,LJ12,2025-09-17T16:26:09,PENDENTE,101.23,11.21,112.44,APP_IOS
PED00001252,CLI01949,LJ05,2025-09-17T12:38:33,PAGO,24.84,7.69,32.53,APP_ANDROID
PED00001253,CLI01943,LJ10,2025-09-17T19:26:11,PAGO,229.26,11.4,240.66,WEB
PED00001254,CLI00508,LJ04,2025-09-17T15:48:35,PAGO,86.23,5.34,91.57,APP_ANDROID
PED00001255,CLI00196,LJ06,2025-09-17T13:38:33,PAGO,106.84,11.61,118.45,APP_ANDROID
PED00001256,CLI01747,LJ01,2025-09-17T23:18:46,CANCELADO,8.25,10.68,18.93,APP_ANDROID
PED00001257,CLI00659,LJ03,2025-09-17T20:53:34,PAGO,30.23,10.83,41.06,APP_ANDROID
PED00001258,CLI00608,LJ01,2025-09-17T15:39:45,PAGO,3.93,5.22,9.15,APP_ANDROID
PED00001259,CLI01247,LJ02,2025-09-17T19:16:35,CANCELADO,66.67,11.85,78.52,APP_IOS
PED00001260,CLI01330,LJ06,2025-09-17T16:34:08,PAGO,33.42,5.02,38.44,WEB
PED00001261,CLI01918,LJ09,2025-09-17T16:36:21,PENDENTE,33.46,11.75,45.21,APP_ANDROID
PED00001262,CLI00635,LJ04,2025-09-17T22:19:31,PAGO,39.74,8.47,48.21,APP_ANDROID
PED00001263,CLI00151,LJ08,2025-09-17T15:03:14,PAGO,118.1,5.5,123.6,APP_IOS
PED00001264,CLI00431,LJ08,2025-09-17T10:12:19,PAGO,174.82,11.06,185.88,APP_IOS
PED00001265,CLI01891,LJ01,2025-09-17T21:53:30,PAGO,33.64,9.41,43.05,WEB
PED00001266,CLI00184,LJ08,2025-09-17T21:15:42,PAGO,100.16,10.7,110.86,WEB
PED00001267,CLI00003,LJ06,2025-09-17T15:34:47,PAGO,50.83,9.66,60.49,APP_ANDROID
PED00001268,CLI01682,LJ08,2025-09-17T10:03:18,PAGO,103.11,6.93,110.04,APP_IOS
PED00001269,CLI01238,LJ12,2025-09-17T18:09:11,PAGO,27.69,10.12,37.81,APP_IOS
PED00001270,CLI01136,LJ07,2025-09-17T20:17:40,PENDENTE,52.93,7.67,60.6,WEB
PED00001271,CLI01776,LJ04,2025-09-17T21:15:21,PAGO,39.41,8.28,47.69,APP_ANDROID
PED00001272,CLI01860,LJ09,2025-09-17T10:48:49,PAGO,276.76,6.18,282.94,WEB
PED00001273,CLI01108,LJ12,2025-09-17T23:44:40,PAGO,54.06,7.65,61.71,APP_IOS
